attribute_id,content_id,attribute_name,string_value,decimal_value,date_value,created_at
111707,55854,Categoría,Filosofía,,,2025-01-02 00:00:00
111708,55854,Duración,,111,,2025-01-02 00:00:00
111710,55855,Duración,,73,,2025-01-02 00:00:00
111711,55856,Categoría,Economía,,,2025-01-02 00:00:00
111713,55857,Categoría,Arte,,,2025-01-02 00:00:00
111715,55858,Categoría,Ciencia,,,2025-01-02 00:00:00
111716,55858,Duración,,89,,2025-01-02 00:00:00
111717,55859,Categoría,Historia,,,2025-01-02 00:00:00
111722,55861,Duración,,57,,2025-01-02 00:00:00
111727,55864,Categoría,Economía,,,2025-01-02 00:00:00
111730,55865,Duración,,76,,2025-01-02 00:00:00
111733,55867,Categoría,Tecnología,,,2025-01-02 00:00:00
111734,55867,Duración,,27,,2025-01-02 00:00:00
111738,55869,Duración,,91,,2025-01-02 00:00:00
111739,55870,Categoría,Matemáticas,,,2025-01-02 00:00:00
111742,55871,Duración,,104,,2025-01-02 00:00:00
111745,55873,Categoría,Arte,,,2025-01-02 00:00:00
111749,55875,Categoría,Ciencia,,,2025-01-02 00:00:00
111755,55878,Categoría,Historia,,,2025-01-02 00:00:00
111756,55878,Duración,,89,,2025-01-02 00:00:00
111757,55879,Categoría,Ciencia,,,2025-01-02 00:00:00
111758,55879,Duración,,140,,2025-01-02 00:00:00
111761,55881,Categoría,Arte,,,2025-01-02 00:00:00
111762,55881,Duración,,41,,2025-01-02 00:00:00
111764,55882,Duración,,84,,2025-01-02 00:00:00
111765,55883,Categoría,Tecnología,,,2025-01-02 00:00:00
111767,55884,Categoría,Filosofía,,,2025-01-02 00:00:00
111768,55884,Duración,,28,,2025-01-02 00:00:00
111769,55885,Categoría,Economía,,,2025-01-02 00:00:00
111772,55886,Duración,,16,,2025-01-02 00:00:00
111773,55887,Categoría,Matemáticas,,,2025-01-02 00:00:00
111776,55888,Duración,,99,,2025-01-02 00:00:00
111779,55890,Categoría,Filosofía,,,2025-01-02 00:00:00
111780,55890,Duración,,86,,2025-01-02 00:00:00
111784,55892,Duración,,43,,2025-01-02 00:00:00
111787,55894,Categoría,Ciencia,,,2025-01-02 00:00:00
111788,55894,Duración,,93,,2025-01-02 00:00:00
111790,55895,Duración,,53,,2025-01-02 00:00:00
111791,55896,Categoría,Matemáticas,,,2025-01-02 00:00:00
111793,55897,Categoría,Tecnología,,,2025-01-02 00:00:00
111795,55898,Categoría,Matemáticas,,,2025-01-02 00:00:00
111796,55898,Duración,,76,,2025-01-02 00:00:00
111801,55901,Categoría,Historia,,,2025-01-02 00:00:00
111802,55901,Duración,,117,,2025-01-02 00:00:00
111805,55903,Categoría,Historia,,,2025-01-02 00:00:00
111811,55906,Categoría,Historia,,,2025-01-02 00:00:00
111812,55906,Duración,,100,,2025-01-02 00:00:00
111813,55907,Categoría,Ciencia,,,2025-01-02 00:00:00
111816,55908,Duración,,80,,2025-01-02 00:00:00
111822,55911,Duración,,105,,2025-01-02 00:00:00
111825,55913,Categoría,Tecnología,,,2025-01-02 00:00:00
111826,55913,Duración,,37,,2025-01-02 00:00:00
111828,55914,Duración,,52,,2025-01-02 00:00:00
111830,55915,Duración,,79,,2025-01-02 00:00:00
111835,55918,Categoría,Economía,,,2025-01-02 00:00:00
111836,55918,Duración,,60,,2025-01-02 00:00:00
111837,55919,Categoría,Ciencia,,,2025-01-02 00:00:00
111842,55921,Duración,,104,,2025-01-02 00:00:00
111846,55923,Duración,,27,,2025-01-02 00:00:00
111850,55925,Duración,,35,,2025-01-02 00:00:00
111852,55926,Duración,,73,,2025-01-02 00:00:00
111863,55932,Categoría,Economía,,,2025-01-02 00:00:00
111869,55935,Categoría,Tecnología,,,2025-01-02 00:00:00
111871,55936,Categoría,Arte,,,2025-01-02 00:00:00
111872,55936,Duración,,47,,2025-01-02 00:00:00
111876,55938,Duración,,133,,2025-01-02 00:00:00
111877,55939,Categoría,Arte,,,2025-01-02 00:00:00
111882,55941,Duración,,69,,2025-01-02 00:00:00
111883,55942,Categoría,Historia,,,2025-01-02 00:00:00
111885,55943,Categoría,Matemáticas,,,2025-01-02 00:00:00
111893,55947,Categoría,Matemáticas,,,2025-01-02 00:00:00
111896,55948,Duración,,15,,2025-01-02 00:00:00
111898,55949,Duración,,36,,2025-01-02 00:00:00
111900,55950,Duración,,135,,2025-01-02 00:00:00
111901,55951,Categoría,Matemáticas,,,2025-01-02 00:00:00
111903,55952,Categoría,Matemáticas,,,2025-01-02 00:00:00
111905,55953,Categoría,Historia,,,2025-01-02 00:00:00
111906,55953,Duración,,120,,2025-01-02 00:00:00
111909,55955,Categoría,Tecnología,,,2025-01-02 00:00:00
111913,55957,Categoría,Arte,,,2025-01-02 00:00:00
111916,55958,Duración,,30,,2025-01-02 00:00:00
111920,55960,Duración,,13,,2025-01-02 00:00:00
111921,55961,Categoría,Historia,,,2025-01-02 00:00:00
111923,55962,Categoría,Filosofía,,,2025-01-02 00:00:00
111926,55963,Duración,,88,,2025-01-02 00:00:00
111929,55965,Categoría,Filosofía,,,2025-01-02 00:00:00
111931,55966,Categoría,Economía,,,2025-01-02 00:00:00
111933,55967,Categoría,Tecnología,,,2025-01-02 00:00:00
111934,55967,Duración,,59,,2025-01-02 00:00:00
111935,55968,Categoría,Historia,,,2025-01-02 00:00:00
111937,55969,Categoría,Filosofía,,,2025-01-02 00:00:00
111938,55969,Duración,,48,,2025-01-02 00:00:00
111939,55970,Categoría,Economía,,,2025-01-02 00:00:00
111941,55971,Categoría,Filosofía,,,2025-01-02 00:00:00
111942,55971,Duración,,22,,2025-01-02 00:00:00
111945,55973,Categoría,Matemáticas,,,2025-01-02 00:00:00
111946,55973,Duración,,100,,2025-01-02 00:00:00
111948,55974,Duración,,18,,2025-01-02 00:00:00
111949,55975,Categoría,Matemáticas,,,2025-01-02 00:00:00
111950,55975,Duración,,101,,2025-01-02 00:00:00
111953,55977,Categoría,Matemáticas,,,2025-01-02 00:00:00
111954,55977,Duración,,11,,2025-01-02 00:00:00
111956,55978,Duración,,38,,2025-01-02 00:00:00
111959,55980,Categoría,Historia,,,2025-01-02 00:00:00
111960,55980,Duración,,55,,2025-01-02 00:00:00
111962,55981,Duración,,21,,2025-01-02 00:00:00
111964,55982,Duración,,157,,2025-01-02 00:00:00
111966,55983,Duración,,96,,2025-01-02 00:00:00
111970,55985,Duración,,115,,2025-01-02 00:00:00
111972,55986,Duración,,57,,2025-01-02 00:00:00
111973,55987,Categoría,Filosofía,,,2025-01-02 00:00:00
111975,55988,Categoría,Arte,,,2025-01-02 00:00:00
111978,55989,Duración,,67,,2025-01-02 00:00:00
111982,55991,Duración,,108,,2025-01-02 00:00:00
111995,55998,Categoría,Filosofía,,,2025-01-02 00:00:00
111996,55998,Duración,,14,,2025-01-02 00:00:00
111998,55999,Duración,,149,,2025-01-02 00:00:00
112002,56001,Duración,,86,,2025-01-02 00:00:00
112007,56004,Categoría,Historia,,,2025-01-02 00:00:00
112008,56004,Duración,,41,,2025-01-02 00:00:00
112012,56006,Duración,,49,,2025-01-02 00:00:00
112014,56007,Duración,,24,,2025-01-02 00:00:00
112017,56009,Categoría,Tecnología,,,2025-01-02 00:00:00
112018,56009,Duración,,36,,2025-01-02 00:00:00
112019,56010,Categoría,Tecnología,,,2025-01-02 00:00:00
112022,56011,Duración,,57,,2025-01-02 00:00:00
112023,56012,Categoría,Tecnología,,,2025-01-02 00:00:00
112025,56013,Categoría,Matemáticas,,,2025-01-02 00:00:00
112035,56018,Categoría,Arte,,,2025-01-02 00:00:00
112040,56020,Duración,,81,,2025-01-02 00:00:00
112042,56021,Duración,,48,,2025-01-02 00:00:00
112043,56022,Categoría,Ciencia,,,2025-01-02 00:00:00
112052,56026,Duración,,8,,2025-01-02 00:00:00
112053,56027,Categoría,Ciencia,,,2025-01-02 00:00:00
112059,56030,Categoría,Arte,,,2025-01-02 00:00:00
112061,56031,Categoría,Matemáticas,,,2025-01-02 00:00:00
112062,56031,Duración,,120,,2025-01-02 00:00:00
112063,56032,Categoría,Ciencia,,,2025-01-02 00:00:00
112064,56032,Duración,,132,,2025-01-02 00:00:00
112068,56034,Duración,,74,,2025-01-02 00:00:00
112070,56035,Duración,,178,,2025-01-02 00:00:00
112074,56037,Duración,,114,,2025-01-02 00:00:00
112076,56038,Duración,,119,,2025-01-02 00:00:00
112082,56041,Duración,,51,,2025-01-02 00:00:00
112084,56042,Duración,,19,,2025-01-02 00:00:00
112085,56043,Categoría,Historia,,,2025-01-02 00:00:00
112088,56044,Duración,,16,,2025-01-02 00:00:00
112091,56046,Categoría,Historia,,,2025-01-02 00:00:00
112092,56046,Duración,,48,,2025-01-02 00:00:00
112095,56048,Categoría,Ciencia,,,2025-01-02 00:00:00
112097,56049,Categoría,Tecnología,,,2025-01-02 00:00:00
112104,56052,Duración,,18,,2025-01-02 00:00:00
112105,56053,Categoría,Matemáticas,,,2025-01-02 00:00:00
112106,56053,Duración,,116,,2025-01-02 00:00:00
112108,56054,Duración,,103,,2025-01-02 00:00:00
112109,56055,Categoría,Arte,,,2025-01-02 00:00:00
112112,56056,Duración,,27,,2025-01-02 00:00:00
112113,56057,Categoría,Tecnología,,,2025-01-02 00:00:00
112116,56058,Duración,,49,,2025-01-02 00:00:00
112120,56060,Duración,,54,,2025-01-02 00:00:00
112122,56061,Duración,,26,,2025-01-02 00:00:00
112126,56063,Duración,,73,,2025-01-02 00:00:00
112127,56064,Categoría,Matemáticas,,,2025-01-02 00:00:00
112128,56064,Duración,,102,,2025-01-02 00:00:00
112130,56065,Duración,,12,,2025-01-02 00:00:00
112131,56066,Categoría,Arte,,,2025-01-02 00:00:00
112133,56067,Categoría,Tecnología,,,2025-01-02 00:00:00
112136,56068,Duración,,34,,2025-01-02 00:00:00
112139,56070,Categoría,Filosofía,,,2025-01-02 00:00:00
112141,56071,Categoría,Ciencia,,,2025-01-02 00:00:00
112146,56073,Duración,,35,,2025-01-02 00:00:00
112151,56076,Categoría,Historia,,,2025-01-02 00:00:00
112154,56077,Duración,,118,,2025-01-02 00:00:00
112155,56078,Categoría,Arte,,,2025-01-02 00:00:00
112156,56078,Duración,,60,,2025-01-02 00:00:00
112158,56079,Duración,,36,,2025-01-02 00:00:00
112163,56082,Categoría,Economía,,,2025-01-02 00:00:00
112165,56083,Categoría,Matemáticas,,,2025-01-02 00:00:00
112168,56084,Duración,,91,,2025-01-02 00:00:00
112169,56085,Categoría,Filosofía,,,2025-01-02 00:00:00
112172,56086,Duración,,94,,2025-01-02 00:00:00
112173,56087,Categoría,Matemáticas,,,2025-01-02 00:00:00
112174,56087,Duración,,12,,2025-01-02 00:00:00
112175,56088,Categoría,Filosofía,,,2025-01-02 00:00:00
112176,56088,Duración,,93,,2025-01-02 00:00:00
112177,56089,Categoría,Economía,,,2025-01-02 00:00:00
112182,56091,Duración,,55,,2025-01-02 00:00:00
112187,56094,Categoría,Matemáticas,,,2025-01-02 00:00:00
112190,56095,Duración,,104,,2025-01-02 00:00:00
112192,56096,Duración,,19,,2025-01-02 00:00:00
112194,56097,Duración,,28,,2025-01-02 00:00:00
112196,56098,Duración,,19,,2025-01-02 00:00:00
112198,56099,Duración,,80,,2025-01-02 00:00:00
112202,56101,Duración,,54,,2025-01-02 00:00:00
112205,56103,Categoría,Filosofía,,,2025-01-02 00:00:00
112206,56103,Duración,,36,,2025-01-02 00:00:00
112212,56106,Duración,,17,,2025-01-02 00:00:00
112220,56110,Duración,,56,,2025-01-02 00:00:00
112222,56111,Duración,,21,,2025-01-02 00:00:00
112224,56112,Duración,,37,,2025-01-02 00:00:00
112225,56113,Categoría,Matemáticas,,,2025-01-02 00:00:00
112227,56114,Categoría,Filosofía,,,2025-01-02 00:00:00
112232,56116,Duración,,96,,2025-01-02 00:00:00
112236,56118,Duración,,115,,2025-01-02 00:00:00
112237,56119,Categoría,Historia,,,2025-01-02 00:00:00
112240,56120,Duración,,165,,2025-01-02 00:00:00
112242,56121,Duración,,72,,2025-01-02 00:00:00
112246,56123,Duración,,13,,2025-01-02 00:00:00
112247,56124,Categoría,Arte,,,2025-01-02 00:00:00
112248,56124,Duración,,71,,2025-01-02 00:00:00
112249,56125,Categoría,Arte,,,2025-01-02 00:00:00
112250,56125,Duración,,78,,2025-01-02 00:00:00
112252,56126,Duración,,53,,2025-01-02 00:00:00
112255,56128,Categoría,Economía,,,2025-01-02 00:00:00
112256,56128,Duración,,53,,2025-01-02 00:00:00
112257,56129,Categoría,Matemáticas,,,2025-01-02 00:00:00
112259,56130,Categoría,Tecnología,,,2025-01-02 00:00:00
112261,56131,Categoría,Historia,,,2025-01-02 00:00:00
112262,56131,Duración,,105,,2025-01-02 00:00:00
112268,56134,Duración,,92,,2025-01-02 00:00:00
112269,56135,Categoría,Economía,,,2025-01-02 00:00:00
112276,56138,Duración,,34,,2025-01-02 00:00:00
112278,56139,Duración,,102,,2025-01-02 00:00:00
112280,56140,Duración,,92,,2025-01-02 00:00:00
112281,56141,Categoría,Historia,,,2025-01-02 00:00:00
112282,56141,Duración,,95,,2025-01-02 00:00:00
112286,56143,Duración,,28,,2025-01-02 00:00:00
112288,56144,Duración,,93,,2025-01-02 00:00:00
112290,56145,Duración,,103,,2025-01-02 00:00:00
112291,56146,Categoría,Matemáticas,,,2025-01-02 00:00:00
112293,56147,Categoría,Filosofía,,,2025-01-02 00:00:00
112294,56147,Duración,,96,,2025-01-02 00:00:00
112296,56148,Duración,,87,,2025-01-02 00:00:00
112304,56152,Duración,,80,,2025-01-02 00:00:00
112309,56155,Categoría,Matemáticas,,,2025-01-02 00:00:00
112310,56155,Duración,,55,,2025-01-02 00:00:00
112314,56157,Duración,,42,,2025-01-02 00:00:00
112315,56158,Categoría,Economía,,,2025-01-02 00:00:00
112318,56159,Duración,,100,,2025-01-02 00:00:00
112321,56161,Categoría,Ciencia,,,2025-01-02 00:00:00
112322,56161,Duración,,54,,2025-01-02 00:00:00
112325,56163,Categoría,Ciencia,,,2025-01-02 00:00:00
112326,56163,Duración,,99,,2025-01-02 00:00:00
112327,56164,Categoría,Economía,,,2025-01-02 00:00:00
112329,56165,Categoría,Ciencia,,,2025-01-02 00:00:00
112330,56165,Duración,,22,,2025-01-02 00:00:00
112332,56166,Duración,,84,,2025-01-02 00:00:00
112335,56168,Categoría,Filosofía,,,2025-01-02 00:00:00
112338,56169,Duración,,70,,2025-01-02 00:00:00
112342,56171,Duración,,70,,2025-01-02 00:00:00
112346,56173,Duración,,60,,2025-01-02 00:00:00
112348,56174,Duración,,101,,2025-01-02 00:00:00
112351,56176,Categoría,Economía,,,2025-01-02 00:00:00
112353,56177,Categoría,Economía,,,2025-01-02 00:00:00
112356,56178,Duración,,87,,2025-01-02 00:00:00
112358,56179,Duración,,44,,2025-01-02 00:00:00
112361,56181,Categoría,Filosofía,,,2025-01-02 00:00:00
112364,56182,Duración,,112,,2025-01-02 00:00:00
112365,56183,Categoría,Historia,,,2025-01-02 00:00:00
112370,56185,Duración,,74,,2025-01-02 00:00:00
112372,56186,Duración,,32,,2025-01-02 00:00:00
112378,56189,Duración,,65,,2025-01-02 00:00:00
112380,56190,Duración,,93,,2025-01-02 00:00:00
112382,56191,Duración,,28,,2025-01-02 00:00:00
112386,56193,Duración,,103,,2025-01-02 00:00:00
112388,56194,Duración,,66,,2025-01-02 00:00:00
112396,56198,Duración,,90,,2025-01-02 00:00:00
112397,56199,Categoría,Arte,,,2025-01-02 00:00:00
112399,56200,Categoría,Tecnología,,,2025-01-02 00:00:00
112400,56200,Duración,,56,,2025-01-02 00:00:00
112401,56201,Categoría,Economía,,,2025-01-02 00:00:00
112404,56202,Duración,,27,,2025-01-02 00:00:00
112407,56204,Categoría,Tecnología,,,2025-01-02 00:00:00
112408,56204,Duración,,116,,2025-01-02 00:00:00
112413,56207,Categoría,Arte,,,2025-01-02 00:00:00
112414,56207,Duración,,45,,2025-01-02 00:00:00
112416,56208,Duración,,113,,2025-01-02 00:00:00
112417,56209,Categoría,Ciencia,,,2025-01-02 00:00:00
112420,56210,Duración,,15,,2025-01-02 00:00:00
112423,56212,Categoría,Matemáticas,,,2025-01-02 00:00:00
112424,56212,Duración,,118,,2025-01-02 00:00:00
112426,56213,Duración,,32,,2025-01-02 00:00:00
112427,56214,Categoría,Ciencia,,,2025-01-02 00:00:00
112429,56215,Categoría,Tecnología,,,2025-01-02 00:00:00
112430,56215,Duración,,44,,2025-01-02 00:00:00
112438,56219,Duración,,40,,2025-01-02 00:00:00
112440,56220,Duración,,41,,2025-01-02 00:00:00
112450,56225,Duración,,77,,2025-01-02 00:00:00
112451,56226,Categoría,Arte,,,2025-01-02 00:00:00
112453,56227,Categoría,Arte,,,2025-01-02 00:00:00
112459,56230,Categoría,Matemáticas,,,2025-01-02 00:00:00
112460,56230,Duración,,50,,2025-01-02 00:00:00
112461,56231,Categoría,Arte,,,2025-01-02 00:00:00
112463,56232,Categoría,Matemáticas,,,2025-01-02 00:00:00
112470,56235,Duración,,95,,2025-01-02 00:00:00
112471,56236,Categoría,Arte,,,2025-01-02 00:00:00
112472,56236,Duración,,82,,2025-01-02 00:00:00
112475,56238,Categoría,Historia,,,2025-01-02 00:00:00
112476,56238,Duración,,60,,2025-01-02 00:00:00
112479,56240,Categoría,Filosofía,,,2025-01-02 00:00:00
112482,56241,Duración,,104,,2025-01-02 00:00:00
112492,56246,Duración,,10,,2025-01-02 00:00:00
112497,56249,Categoría,Economía,,,2025-01-02 00:00:00
112499,56250,Categoría,Tecnología,,,2025-01-02 00:00:00
112502,56251,Duración,,109,,2025-01-02 00:00:00
112503,56252,Categoría,Ciencia,,,2025-01-02 00:00:00
112508,56254,Duración,,30,,2025-01-02 00:00:00
112510,56255,Duración,,38,,2025-01-02 00:00:00
112513,56257,Categoría,Ciencia,,,2025-01-02 00:00:00
112514,56257,Duración,,104,,2025-01-02 00:00:00
112520,56260,Duración,,99,,2025-01-02 00:00:00
112521,56261,Categoría,Ciencia,,,2025-01-02 00:00:00
112523,56262,Categoría,Tecnología,,,2025-01-02 00:00:00
112524,56262,Duración,,11,,2025-01-02 00:00:00
112527,56264,Categoría,Filosofía,,,2025-01-02 00:00:00
112528,56264,Duración,,119,,2025-01-02 00:00:00
112530,56265,Duración,,54,,2025-01-02 00:00:00
112536,56268,Duración,,85,,2025-01-02 00:00:00
112537,56269,Categoría,Historia,,,2025-01-02 00:00:00
112538,56269,Duración,,89,,2025-01-02 00:00:00
112541,56271,Categoría,Filosofía,,,2025-01-02 00:00:00
112543,56272,Categoría,Economía,,,2025-01-02 00:00:00
112545,56273,Categoría,Tecnología,,,2025-01-02 00:00:00
112546,56273,Duración,,87,,2025-01-02 00:00:00
112553,56277,Categoría,Historia,,,2025-01-02 00:00:00
112559,56280,Categoría,Arte,,,2025-01-02 00:00:00
112565,56283,Categoría,Arte,,,2025-01-02 00:00:00
112573,56287,Categoría,Ciencia,,,2025-01-02 00:00:00
112574,56287,Duración,,100,,2025-01-02 00:00:00
112575,56288,Categoría,Matemáticas,,,2025-01-02 00:00:00
112576,56288,Duración,,24,,2025-01-02 00:00:00
112577,56289,Categoría,Matemáticas,,,2025-01-02 00:00:00
112580,56290,Duración,,118,,2025-01-02 00:00:00
112581,56291,Categoría,Matemáticas,,,2025-01-02 00:00:00
112582,56291,Duración,,61,,2025-01-02 00:00:00
112583,56292,Categoría,Ciencia,,,2025-01-02 00:00:00
112591,56296,Categoría,Matemáticas,,,2025-01-02 00:00:00
112592,56296,Duración,,120,,2025-01-02 00:00:00
112595,56298,Categoría,Filosofía,,,2025-01-02 00:00:00
112596,56298,Duración,,103,,2025-01-02 00:00:00
112598,56299,Duración,,25,,2025-01-02 00:00:00
112600,56300,Duración,,113,,2025-01-02 00:00:00
112601,56301,Categoría,Ciencia,,,2025-01-02 00:00:00
112605,56303,Categoría,Tecnología,,,2025-01-02 00:00:00
112606,56303,Duración,,74,,2025-01-02 00:00:00
112607,56304,Categoría,Arte,,,2025-01-02 00:00:00
112612,56306,Duración,,92,,2025-01-02 00:00:00
112614,56307,Duración,,43,,2025-01-02 00:00:00
112616,56308,Duración,,66,,2025-01-02 00:00:00
112617,56309,Categoría,Matemáticas,,,2025-01-02 00:00:00
112619,56310,Categoría,Matemáticas,,,2025-01-02 00:00:00
112630,56315,Duración,,30,,2025-01-02 00:00:00
112632,56316,Duración,,106,,2025-01-02 00:00:00
112633,56317,Categoría,Economía,,,2025-01-02 00:00:00
112635,56318,Categoría,Arte,,,2025-01-02 00:00:00
112636,56318,Duración,,106,,2025-01-02 00:00:00
112640,56320,Duración,,64,,2025-01-02 00:00:00
112641,56321,Categoría,Matemáticas,,,2025-01-02 00:00:00
112645,56323,Categoría,Historia,,,2025-01-02 00:00:00
112646,56323,Duración,,116,,2025-01-02 00:00:00
112647,56324,Categoría,Ciencia,,,2025-01-02 00:00:00
112652,56326,Duración,,11,,2025-01-02 00:00:00
112655,56328,Categoría,Tecnología,,,2025-01-02 00:00:00
112657,56329,Categoría,Historia,,,2025-01-02 00:00:00
112662,56331,Duración,,46,,2025-01-02 00:00:00
112664,56332,Duración,,15,,2025-01-02 00:00:00
112669,56335,Categoría,Matemáticas,,,2025-01-02 00:00:00
112670,56335,Duración,,50,,2025-01-02 00:00:00
112676,56338,Duración,,119,,2025-01-02 00:00:00
112678,56339,Duración,,59,,2025-01-02 00:00:00
112682,56341,Duración,,90,,2025-01-02 00:00:00
112686,56343,Duración,,128,,2025-01-02 00:00:00
112687,56344,Categoría,Arte,,,2025-01-02 00:00:00
112688,56344,Duración,,26,,2025-01-02 00:00:00
112689,56345,Categoría,Matemáticas,,,2025-01-02 00:00:00
112691,56346,Categoría,Arte,,,2025-01-02 00:00:00
112698,56349,Duración,,48,,2025-01-02 00:00:00
112701,56351,Categoría,Historia,,,2025-01-02 00:00:00
112702,56351,Duración,,29,,2025-01-02 00:00:00
112703,56352,Categoría,Matemáticas,,,2025-01-02 00:00:00
112704,56352,Duración,,66,,2025-01-02 00:00:00
112705,56353,Categoría,Ciencia,,,2025-01-02 00:00:00
112706,56353,Duración,,29,,2025-01-02 00:00:00
112707,56354,Categoría,Matemáticas,,,2025-01-02 00:00:00
112710,56355,Duración,,26,,2025-01-02 00:00:00
112713,56357,Categoría,Ciencia,,,2025-01-02 00:00:00
112720,56360,Duración,,113,,2025-01-02 00:00:00
112724,56362,Duración,,29,,2025-01-02 00:00:00
112727,56364,Categoría,Filosofía,,,2025-01-02 00:00:00
112728,56364,Duración,,64,,2025-01-02 00:00:00
112729,56365,Categoría,Historia,,,2025-01-02 00:00:00
